NAME	aNSCs	Astrocytes	Brown_adipocytes	Cardiac_fibroblasts	Dermal_fibroblasts	Endothelial_cells	Erythrocytes	Granulocytes	Macrophages	Microglia	Monocytes	Neurons	Neutrophils	NK_cells	NPCs	Oligodendrocytes	qNSCs	Plasma_cells	T_cells	White_adipocytes	Cardiomyocytes	Hepatocytes	B_cells	
Banf1	5315.823332608637	50.36687872291811	237.08685838660153	300.6963965805695	175.54888311494798	1297.7760894674345	1642.8929805484304	228.99772285907608	232.279003591961	42.422223899291154	453.84702943054117	58.4874383566182	112.96888005260509	256.00905687684906	988.1684784119828	192.37306709251212	788.1133337250208	157.258351452035	423.36370014562266	165.3772797348555	301.67571629710005	324.64211194479094	146.81680239319348	
Bank1	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	18.118320831665603	12.538640937968701	99.24505920147621	75.98953485791621	375.15792060359786	390.57522721139145	40.8671049415824	25.8587145215975	190.8418752266304	39.17935645309499	14.109917457513403	16.944036628483506	12.538640937968701	202.47432964857197	27.193099943125198	26.36274790895905	12.538640937968701	12.538640937968701	2114.556981191464	
Bcan	114.02977973397037	9010.077524482214	18.789012859920746	17.5542231579725	16.116858098422203	24.544518116132902	12.538640937968701	12.538640937968701	12.538640937968701	65.66227216306827	12.538640937968701	159.0911790534164	18.172395577007507	12.538640937968701	668.1388367381994	2877.2013014958	2837.1676738146957	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	
Bcar3	100.5729137714232	209.40261342400282	69.97449655941769	23.3424767599646	24.756717644091093	84.1730178394191	48.77682237053034	48.653790808368015	30.979870941560655	25.969334811658495	12.538640937968701	38.71831742798709	30.449039354584542	12.538640937968701	47.52542086078707	24.707719607788906	197.1460823491446	347.74836320297504	12.538640937968701	155.092519197873	20.541203166057002	129.67789819156252	585.0201848489942	
Bcas1	12.538640937968701	359.7867467544118	18.5151567513581	17.583308208741556	12.538640937968701	12.538640937968701	16.565608097733453	12.538640937968701	13.558452354216051	90.81082126129294	12.538640937968701	60.014820478527795	13.39209060747655	12.538640937968701	58.40480292072349	9945.297014419777	72.90404284101702	18.121661228335398	20.9307795492823	28.568024163872003	12.538640937968701	12.538640937968701	22.36210967161025	
Bcl11a	243.14617360753903	71.71428833970087	12.538640937968701	14.140448547848552	16.442394870977797	19.2401843936128	200.72600383483194	60.69674845656752	42.60730665894856	31.4139929497631	156.62232875850006	630.1668371639629	71.89490862135746	19.596075513836908	32.07400031343429	23.155562683062	18.393953022281543	29.995322204334606	17.766303966332703	18.651967171812153	56.32789340266726	12.538640937968701	726.2715490644073	
Bcl11b	20.81440037180305	22.091743181187898	12.538640937968701	22.1660967610164	17.706599566413793	13.716623873973798	29.8138719604172	18.6548914173064	20.496438080323102	23.2338310872073	12.538640937968701	214.9658892672265	35.7063053369814	83.38901302571493	44.8656283299704	19.9020501050684	22.1115861626501	14.629424511313903	2023.36809035987	22.141067907689497	21.454749686590493	12.538640937968701	24.245069651751294	
Bdnf	15.618945622559897	46.0944904254614	29.797426677031204	718.3722428204461	151.1501319686979	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	82.94824669124665	12.538640937968701	12.538640937968701	31.452157450297307	14.582052340788596	59.41874985658689	12.538640937968701	12.538640937968701	23.234364043461053	88.95822174590299	20.132601987358647	12.538640937968701	
Beta-s	50.20556474968396	21.7827401770635	12.538640937968701	21.690205417522698	12.538640937968701	12007.201137562046	2991826.72550703	56287.00554993754	69.41940792396406	47.71480690342156	256.11019093425784	22.524262026345554	18674.904996987698	1015.8590934481408	12.538640937968701	1499.3809759005087	39.55381818300023	328.10953533301404	42.1570290679624	702.8357856462945	208.9735666905352	12.538640937968701	178.94925036867392	
Bex2	939.058370443211	46.89395041448022	17.921209233113345	38.8394809910927	16.188101619057104	16.738534495968697	12.538640937968701	12.538640937968701	12.538640937968701	20.9206752672105	12.538640937968701	181.49541734307346	17.318945907499653	12.538640937968701	1475.1109576431002	165.61442263095	71.13222923136561	14.421076055581599	13.468911591653098	19.053383077281	12.538640937968701	13.99487441663305	12.538640937968701	
Bex4	505.11357960874415	19.616179466201604	12.538640937968701	20.023438909308503	12.538640937968701	17.0218171187503	269.3573386711049	18.6548914173064	12.538640937968701	12.538640937968701	12.538640937968701	33.96507436984764	13.77785408558125	12.538640937968701	179.22277479149602	37.0146355330361	57.66231719010314	12.538640937968701	12.538640937968701	13.870608079225601	15.819511817049198	14.0754404870558	12.538640937968701	
Bgn	252.550139644362	128.376316238341	6453.711944634215	30007.760450360565	20715.828612812893	83.6670514432699	16.041608114278553	12.538640937968701	18.32713371024105	18.55739307433885	12.538640937968701	25.612526801539545	45.74774342301875	12.538640937968701	27.227281346199298	55.11650531647179	20.032745732295503	17.677834735160495	12.538640937968701	4011.413681799047	580.8765436286394	24.435834747487455	28.706040766248	
Bhlha15	12.538640937968701	22.18574145733819	14.23051075227875	23.3424767599646	14.1211719436308	12.538640937968701	17.95617684097745	21.913363372324493	14.945815210703802	12.538640937968701	12.538640937968701	21.1067482310524	24.999672458849947	12.538640937968701	14.398047185390404	15.3715425301905	14.960082977557096	820.6491927213075	12.538640937968701	14.4985940237231	12.538640937968701	18.52705913560225	23.9633852443858	
Bicc1	12.538640937968701	64.82267843224291	235.10635117872744	370.3634234090979	1335.011666025991	24.094094620543906	12.538640937968701	12.538640937968701	12.538640937968701	16.62408804746525	12.538640937968701	81.06131379154698	14.0873218622785	12.538640937968701	58.70182993814799	52.60092831526308	24.9709975180433	12.538640937968701	12.538640937968701	232.34557281105447	53.881693215698405	38.95668644310854	14.481481536738798	
Birc5	2888.6429108757748	33.09465872412489	50.1751823020766	101.59879276324313	35.13803316131341	58.52253502734929	6412.743022442613	245.19103355361594	64.32262684250713	21.10899085707745	119.10937406511003	29.733301758996696	85.00489064736935	30.23208313331239	274.5466567536767	24.707719607788906	60.943192551326995	34.6263909393081	30.42225011369399	29.227858777531146	18.70720620140555	17.199332471743098	27.223606816210896	
Blk	12.538640937968701	12.538640937968701	12.538640937968701	13.969767581770052	12.538640937968701	12.538640937968701	89.6763520238762	24.737806352835403	17.613046339571646	12.538640937968701	12.538640937968701	12.538640937968701	35.8004658105408	12.538640937968701	12.538640937968701	15.3715425301905	12.538640937968701	277.828957491992	19.748907918117403	19.43390740975715	136.96993205592642	12.538640937968701	1977.0339167865895	
Blnk	12.538640937968701	16.68412688401551	12.538640937968701	13.969767581770052	12.538640937968701	12.538640937968701	89.31667453199103	58.11585303675611	111.76862185175503	1191.5825640082196	23.950447430461896	32.1981911022819	50.4332907643116	12.538640937968701	14.237910408676894	28.899949052579892	12.538640937968701	938.5006314392	39.27405076189329	40.13618304942854	12.538640937968701	73.45232162632651	888.9063304608707	
Blvrb	420.4653985452051	40.842884107080884	203.405810967308	697.4692731413875	54.26694247966708	425.30996405849567	19966.647183672	292.618611713335	573.3737859814821	61.36139739018105	274.6274429512119	26.441755708805502	528.7463480790623	38.9873708128136	51.05344618956489	31.533793191595297	205.820489166358	81.88462494694329	39.27405076189329	259.0666299354116	87.92163483322219	720.0333341388382	192.71590766627253	
Bmp4	12.538640937968701	29.155193622780708	49.53661150687235	841.9997468852247	16.467263550540192	13.7766216711486	12.538640937968701	12.538640937968701	12.538640937968701	14.180497440613753	12.538640937968701	21.0471537640789	15.249014944729451	12.538640937968701	12.538640937968701	68.19367156909989	13.654739954078249	12.538640937968701	12.538640937968701	32.935335551024	43.811314637924454	24.577637987145053	15.271900176983896	
Bmper	101.93729564049147	157.202113871464	181.20519913432645	225.22356290537545	795.6182294801952	13.7766216711486	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	71.4508340280689	12.538640937968701	12.538640937968701	69.30779636448968	17.9563353566106	63.321907658190824	14.609471153020102	12.538640937968701	187.27919836893398	17.79488615917785	21.984154760421692	12.538640937968701	
Bmpr1b	27.362182961436154	795.1345100147896	22.12755775044869	31.611501220627254	37.31926734736401	15.618688874300698	12.538640937968701	12.538640937968701	12.538640937968701	17.883565392464952	12.538640937968701	49.7547437787274	12.538640937968701	12.538640937968701	113.46751967835593	18.968322815373003	376.01508157835207	12.538640937968701	12.538640937968701	19.820310272693497	14.592541196734953	12.538640937968701	13.098922242812348	
Bmx	13.656425447681553	12.538640937968701	14.23051075227875	25.5778974685336	14.977771852975296	317.7736903172495	12.538640937968701	1197.983214729851	49.06319888978055	15.682388610594952	89.33027101523125	12.538640937968701	885.3629927744862	22.484890985579398	16.570833852545594	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	19.951029455814254	14.537068055003601	12.538640937968701	14.631666912162451	
Bnc2	12.538640937968701	26.89171412746609	88.52812972127363	61.04172248491107	528.9812278888418	13.428894471571397	12.538640937968701	12.538640937968701	12.538640937968701	26.09621149544855	12.538640937968701	20.2845117570181	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	12.538640937968701	91.22910012622842	14.96240254536585	12.538640937968701	12.538640937968701	
Bola3	35.614188991994105	32.44571322303699	159.73308709786494	185.4244752664325	81.45038578213308	64.2186647469691	3858.173916961009	84.34887359631139	100.09005222761228	25.78724479700689	118.68987742938897	36.8598683902042	74.01541510802727	98.5856820945251	110.442308114654	91.22561321601498	84.46237798364427	71.2786544343883	117.27612529886697	116.25478352425912	556.0483494027096	86.89468292604653	56.0542154227007	
Bpgm	236.7664382599375	159.83531142884195	46.66091835936871	119.312771342168	85.24829342624011	113.32830867883354	7991.438276124907	544.4401571961847	47.48372989391591	71.69100177473256	81.83428778459698	87.22206811850606	628.8460413165838	60.57218597980249	178.5311264527079	1844.9984421502709	275.92711465741655	181.54408320542206	102.34265519291398	75.805358112788	94.00782911291407	53.472292916133206	72.26076032488399	
